#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,158.427234
-13.0,13,158.443461
-13.0,13,158.453242
-13.0,13,158.462245
-13.0,13,158.474106
-13.0,13,158.488418
-13.0,13,158.497921
-13.0,13,158.505408
-13.0,13,158.515508
-13.0,13,158.531512
-13.0,13,158.541306
-15.0,15,158.555272
-13.0,13,158.564444
-13.0,13,158.57857
-121.0,22,158.595192
-13.0,13,158.60349
-13.0,13,158.611881
-13.0,13,158.627825
-13.0,13,158.635366
-13.0,13,158.646341
-13.0,13,158.655351
-15.0,15,158.673799
-13.0,13,158.684803
-15.0,15,158.699188
-13.0,13,158.708929
-13.0,13,158.724717
-13.0,13,158.733476
-13.0,13,158.742512
-15.0,15,158.755237
-13.0,13,158.770092
-13.0,13,158.779722
-13.0,13,158.790773
-13.0,13,158.800535
-13.0,13,158.816078
-13.0,13,158.826922
-13.0,13,158.840441
-13.0,13,158.849964
-13.0,13,158.864404
-13.0,13,158.873383
-13.0,13,158.884274
-13.0,13,158.894887
-13.0,13,158.912059
-13.0,13,158.923268
-13.0,13,158.936801
-13.0,13,158.946365
-13.0,13,158.959099
-13.0,13,158.969507
-13.0,13,158.982117
-13.0,13,158.992004
-13.0,13,159.005415
-13.0,13,159.014336
-13.0,13,159.029319
-13.0,13,159.040879
-13.0,13,159.058014
-13.0,13,159.06654
-13.0,13,159.078364
-13.0,13,159.087879
-13.0,13,159.102155
-13.0,13,159.113067
-13.0,13,159.123314
-13.0,13,159.132347
-13.0,13,159.148453
-13.0,13,159.155966
-13.0,13,159.166477
-13.0,13,159.17569
-13.0,13,159.190696
-13.0,13,159.202405
-13.0,13,159.211927
-13.0,13,159.221298
-13.0,13,159.23709
-13.0,13,159.247775
-13.0,13,159.258262
-13.0,13,159.267534
-13.0,13,159.283372
-13.0,13,159.294363
-13.0,13,159.304404
-13.0,13,159.313105
-13.0,13,159.329606
-13.0,13,159.340131
-13.0,13,159.349574
-13.0,13,159.359247
-13.0,13,159.378251
-13.0,13,159.389808
-13.0,13,159.404259
-13.0,13,159.413766
-13.0,13,159.427366
-13.0,13,159.438271
-13.0,13,159.452028
-13.0,13,159.46154
-13.0,13,159.474563
-13.0,13,159.483124
-13.0,13,159.494239
-13.0,13,159.505881
-13.0,13,159.521629
-13.0,13,159.532185
-13.0,13,159.543415
-13.0,13,159.55195
-13.0,13,159.569553
-13.0,13,159.580223
-13.0,13,159.592331
-13.0,13,159.60191
-13.0,13,159.615034
-13.0,13,159.62688
-13.0,13,159.639357
-13.0,13,159.648408
-13.0,13,159.66201
-13.0,13,159.673521
-13.0,13,159.687476
-13.0,13,159.696305
-13.0,13,159.710541
-13.0,13,159.720055
-13.0,13,159.734448
-13.0,13,159.74556
-13.0,13,159.76017
-15.0,15,159.771241
-13.0,13,159.781806
-13.0,13,159.79183
-13.0,13,159.810682
-13.0,13,159.821812
-13.0,13,159.831381
-13.0,13,159.842017
-13.0,13,159.864946
-13.0,13,159.874091
-13.0,13,159.884172
-13.0,13,159.891699
-13.0,13,159.907723
-13.0,13,159.917116
-13.0,13,159.926634
-13.0,13,159.937502
-13.0,13,159.955181
-13.0,13,159.965784
-13.0,13,159.975443
-13.0,13,159.985149
-13.0,13,160.001793
-13.0,13,160.011756
-13.0,13,160.025321
-15.0,15,160.037152
-15.0,15,160.053505
-13.0,13,160.064405
-13.0,13,160.075407
-13.0,13,160.085738
-13.0,13,160.103216
-13.0,13,160.112227
-13.0,13,160.12143
-13.0,13,160.134241
-13.0,13,160.154582
-13.0,13,160.165927
-13.0,13,160.175449
-13.0,13,160.186182
-13.0,13,160.206394
-13.0,13,160.219049
-13.0,13,160.229153
-13.0,13,160.241504
-13.0,13,160.259096
-13.0,13,160.269195
-13.0,13,160.279561
-13.0,13,160.289597
-13.0,13,160.307243
-13.0,13,160.318647
-13.0,13,160.32916
-15.0,15,160.341944
-13.0,13,160.357195
-13.0,13,160.367471
-13.0,13,160.379222
-13.0,13,160.386734
-13.0,13,160.40096
-13.0,13,160.409224
-13.0,13,160.421437
-13.0,13,160.429994
-13.0,13,160.443385
-13.0,13,160.453517
-13.0,13,160.463823
-13.0,13,160.473301
-13.0,13,160.488814
-13.0,13,160.498064
-13.0,13,160.509035
-13.0,13,160.51855
-13.0,13,160.531956
-13.0,13,160.540467
-13.0,13,160.550965
-13.0,13,160.558999
-13.0,13,160.572511
-13.0,13,160.583162
-15.0,15,160.595589
-13.0,13,160.60558
-13.0,13,160.620855
-13.0,13,160.630593
-13.0,13,160.639403
-13.0,13,160.650906
-13.0,13,160.666553
-13.0,13,160.676596
-14.0,14,160.68516
-13.0,13,160.696405
-13.0,13,160.711153
-13.0,13,160.719796
-15.0,15,160.730544
-13.0,13,160.742043
-13.0,13,160.754668
-15.0,15,160.765149
-13.0,13,160.773149
-13.0,13,160.782293
-13.0,13,160.79813
-13.0,13,160.810201
-13.0,13,160.820469
-13.0,13,160.833172
-13.0,13,160.847745
-13.0,13,160.857324
-13.0,13,160.867435
-13.0,13,160.878531
-117.0,18,160.894269
-13.0,13,160.901762
-13.0,13,160.911592
-13.0,13,160.922074
-13.0,13,160.940491
-13.0,13,160.950701
-13.0,13,160.962315
-13.0,13,160.970832
-13.0,13,160.985763
-13.0,13,160.996794
-13.0,13,161.008522
-13.0,13,161.018033
-13.0,13,161.031593
-13.0,13,161.041136
-13.0,13,161.05363
-13.0,13,161.064151
-13.0,13,161.077817
-13.0,13,161.091061
-13.0,13,161.103478
-13.0,13,161.112373
-13.0,13,161.126745
-13.0,13,161.136362
-13.0,13,161.148432
-13.0,13,161.159709
-123.0,24,161.185192
-13.0,13,161.196229
-13.0,13,161.205098
-13.0,13,161.214623
-13.0,13,161.231074
-13.0,13,161.242409
-13.0,13,161.250988
-13.0,13,161.263276
-13.0,13,161.276908
-13.0,13,161.286992
-13.0,13,161.298631
-13.0,13,161.31187
-13.0,13,161.330393
-13.0,13,161.340478
-13.0,13,161.350992
-13.0,13,161.363596
-13.0,13,161.377946
-13.0,13,161.388799
-13.0,13,161.398771
-13.0,13,161.40864
-13.0,13,161.42254
-13.0,13,161.430321
-13.0,13,161.439445
-13.0,13,161.448965
-13.0,13,161.46248
-13.0,13,161.470062
-13.0,13,161.479012
-13.0,13,161.490373
-13.0,13,161.505708
-13.0,13,161.516733
-13.0,13,161.525533
-13.0,13,161.536215
-13.0,13,161.54973
-13.0,13,161.55787
-13.0,13,161.566605
-13.0,13,161.575553
-13.0,13,161.58954
-13.0,13,161.599059
-13.0,13,161.607574
-13.0,13,161.62067
-13.0,13,161.637797
-13.0,13,161.647317
-13.0,13,161.657355
-13.0,13,161.669786
-13.0,13,161.6824
-13.0,13,161.692303
-13.0,13,161.701236
-13.0,13,161.713167
-13.0,13,161.726176
-13.0,13,161.73532
-13.0,13,161.744938
-13.0,13,161.757053
-13.0,13,161.771763
-13.0,13,161.782356
-13.0,13,161.791056
-13.0,13,161.803335
-13.0,13,161.819826
-13.0,13,161.829345
-13.0,13,161.837858
-15.0,15,161.847615
-13.0,13,161.863353
-13.0,13,161.876951
-13.0,13,161.885271
-13.0,13,161.893375
-13.0,13,161.906435
-13.0,13,161.918684
-13.0,13,161.929353
-13.0,13,161.938847
-13.0,13,161.953315
-13.0,13,161.96437
-123.0,24,161.984699
-13.0,13,161.995709
-13.0,13,162.009761
-13.0,13,162.018636
-13.0,13,162.031421
-13.0,13,162.040896
-13.0,13,162.054205
-13.0,13,162.062217
-15.0,15,162.072202
-13.0,13,162.0815
-15.0,15,162.099744
-13.0,13,162.110608
-13.0,13,162.122138
-13.0,13,162.132522
-15.0,15,162.152241
-13.0,13,162.161749
-13.0,13,162.172577
-13.0,13,162.181694
-13.0,13,162.199639
-13.0,13,162.210296
-13.0,13,162.219939
-13.0,13,162.229852
-13.0,13,162.245198
-13.0,13,162.254495
-13.0,13,162.26332
-13.0,13,162.272045
-13.0,13,162.288625
-13.0,13,162.300219
-13.0,13,162.311113
-13.0,13,162.321887
-13.0,13,162.337424
-13.0,13,162.348248
-13.0,13,162.358767
-13.0,13,162.368439
-13.0,13,162.385605
-13.0,13,162.39558
-13.0,13,162.404524
-13.0,13,162.414474
-13.0,13,162.43189
-15.0,15,162.440764
-13.0,13,162.451284
-13.0,13,162.464203
-13.0,13,162.478488
-13.0,13,162.487
-13.0,13,162.49812
-13.0,13,162.506661
-13.0,13,162.521859
-13.0,13,162.531589
-13.0,13,162.544513
-13.0,13,162.551956
-13.0,13,162.567387
-13.0,13,162.57825
-13.0,13,162.588686
-13.0,13,162.598587
-15.0,15,162.615398
-13.0,13,162.623541
-13.0,13,162.63159
-13.0,13,162.642468
-13.0,13,162.659412
-13.0,13,162.669533
-13.0,13,162.677918
-15.0,15,162.689794
-13.0,13,162.70655
-15.0,15,162.719501
-13.0,13,162.728869
-13.0,13,162.739178
-119.0,20,162.759165
-13.0,13,162.770857
-13.0,13,162.781281
-13.0,13,162.792119
-13.0,13,162.809475
-13.0,13,162.822036
-13.0,13,162.831645
-13.0,13,162.842168
-13.0,13,162.856865
-15.0,15,162.869013
-13.0,13,162.878832
-13.0,13,162.889847
-13.0,13,162.904884
-13.0,13,162.915412
-13.0,13,162.925219
-13.0,13,162.938811
-13.0,13,162.952482
-13.0,13,162.961991
-13.0,13,162.972087
-13.0,13,162.983318
-13.0,13,162.995901
-13.0,13,163.004601
-13.0,13,163.013175
-13.0,13,163.023242
-13.0,13,163.036894
-13.0,13,163.046982
-13.0,13,163.05795
-13.0,13,163.069965
-13.0,13,163.082484
-13.0,13,163.091523
-13.0,13,163.103477
-13.0,13,163.114353
-13.0,13,163.128627
-15.0,15,163.13842
-13.0,13,163.147409
-13.0,13,163.156177
-13.0,13,163.172276
-13.0,13,163.183506
-13.0,13,163.194641
-13.0,13,163.205518
-13.0,13,163.220939
-13.0,13,163.233493
-13.0,13,163.241827
-13.0,13,163.250434
-13.0,13,163.266004
-13.0,13,163.277849
-15.0,15,163.28896
-13.0,13,163.30082
-13.0,13,163.316622
-13.0,13,163.325272
-13.0,13,163.333278
-13.0,13,163.344229
-13.0,13,163.362071
-13.0,13,163.374097
-13.0,13,163.381158
-13.0,13,163.391226
-13.0,13,163.409056
-13.0,13,163.420155
-13.0,13,163.427673
-13.0,13,163.438197
-13.0,13,163.453794
-13.0,13,163.464311
-13.0,13,163.473819
-13.0,13,163.483447
-13.0,13,163.497474
-13.0,13,163.505663
-13.0,13,163.515215
-13.0,13,163.5279
-13.0,13,163.541776
-13.0,13,163.551295
-13.0,13,163.56074
-13.0,13,163.570704
-13.0,13,163.583278
-118.0,19,163.597635
-13.0,13,163.606739
-13.0,13,163.615656
-13.0,13,163.630905
-13.0,13,163.641881
-13.0,13,163.653436
-13.0,13,163.662199
-13.0,13,163.676225
-13.0,13,163.688557
-13.0,13,163.699604
-13.0,13,163.709133
-13.0,13,163.721659
-13.0,13,163.733483
-13.0,13,163.745229
-13.0,13,163.754268
-13.0,13,163.769778
-13.0,13,163.780051
-13.0,13,163.788593
-13.0,13,163.798384
-13.0,13,163.815799
-13.0,13,163.827559
-13.0,13,163.83641
-13.0,13,163.846924
-13.0,13,163.859512
-13.0,13,163.871144
-13.0,13,163.880784
-13.0,13,163.89095
-13.0,13,163.906619
-13.0,13,163.918191
-13.0,13,163.928891
-13.0,13,163.93754
-13.0,13,163.95186
-13.0,13,163.964613
-13.0,13,163.974485
-13.0,13,163.985007
-13.0,13,163.999534
-13.0,13,164.009146
-13.0,13,164.01726
-13.0,13,164.025965
-13.0,13,164.041418
-13.0,13,164.054246
-13.0,13,164.066616
-13.0,13,164.077133
-13.0,13,164.091267
-13.0,13,164.102021
-13.0,13,164.114858
-13.0,13,164.124235
-120.0,21,164.143517
-13.0,13,164.153593
-13.0,13,164.16229
-13.0,13,164.170805
-13.0,13,164.184831
-13.0,13,164.196847
-13.0,13,164.209872
-13.0,13,164.219803
-13.0,13,164.235602
-13.0,13,164.252448
-13.0,13,164.264364
-13.0,13,164.275575
-13.0,13,164.291738
-13.0,13,164.303375
-13.0,13,164.311436
-13.0,13,164.322125
-13.0,13,164.336164
-13.0,13,164.349082
-13.0,13,164.35901
-13.0,13,164.368538
-13.0,13,164.382128
-15.0,15,164.394647
-13.0,13,164.402259
-13.0,13,164.414331
-13.0,13,164.429245
-13.0,13,164.439761
-72.0,72,164.492598
-13.0,13,164.500107
-13.0,13,164.514119
-13.0,13,164.523486
-13.0,13,164.533298
-13.0,13,164.541733
-13.0,13,164.559249
-13.0,13,164.567969
-13.0,13,164.578273
-13.0,13,164.589783
-13.0,13,164.604565
-13.0,13,164.612736
-13.0,13,164.621638
-13.0,13,164.630667
-13.0,13,164.650875
-13.0,13,164.660726
-13.0,13,164.669706
-13.0,13,164.679229
-15.0,15,164.696783
-13.0,13,164.708565
-13.0,13,164.721949
-13.0,13,164.730739
-13.0,13,164.745885
-13.0,13,164.755404
-13.0,13,164.767938
-13.0,13,164.776495
-13.0,13,164.790189
-13.0,13,164.797712
-13.0,13,164.810628
-13.0,13,164.820278
-13.0,13,164.836701
-13.0,13,164.848814
-13.0,13,164.861729
-13.0,13,164.871651
-13.0,13,164.886742
-15.0,15,164.898583
-16.0,16,164.909096
-13.0,13,164.918609
-13.0,13,164.932121
-13.0,13,164.945269
-13.0,13,164.953517
-13.0,13,164.963249
-13.0,13,164.978412
-13.0,13,164.988636
-13.0,13,164.995641
-13.0,13,165.003643
-13.0,13,165.017627
-13.0,13,165.029279
-13.0,13,165.038916
-13.0,13,165.047827
-13.0,13,165.061563
-13.0,13,165.073646
-13.0,13,165.083527
-13.0,13,165.09356
-13.0,13,165.107904
-13.0,13,165.122434
-13.0,13,165.131953
-13.0,13,165.141362
-38.0,38,165.180233
-13.0,13,165.191933
-13.0,13,165.201033
-13.0,13,165.208598
-13.0,13,165.225879
-13.0,13,165.234696
-14.0,14,165.245211
-13.0,13,165.257724
-13.0,13,165.272364
-13.0,13,165.281101
-13.0,13,165.292269
-13.0,13,165.303501
-13.0,13,165.319939
-13.0,13,165.329099
-13.0,13,165.340169
-13.0,13,165.352695
-13.0,13,165.366388
-115.0,16,165.379323
-13.0,13,165.388932
-13.0,13,165.398004
-13.0,13,165.415402
-13.0,13,165.426751
-13.0,13,165.438099
-13.0,13,165.448452
-13.0,13,165.463234
-13.0,13,165.474002
-13.0,13,165.483603
-13.0,13,165.494201
-13.0,13,165.50931
-13.0,13,165.518522
-13.0,13,165.530454
-13.0,13,165.540972
-13.0,13,165.55496
-13.0,13,165.565073
-13.0,13,165.573582
-13.0,13,165.583461
-13.0,13,165.598782
-13.0,13,165.607439
-13.0,13,165.615419
-13.0,13,165.624123
-15.0,15,165.644561
-13.0,13,165.654588
-13.0,13,165.666532
-13.0,13,165.674586
-13.0,13,165.687407
-13.0,13,165.695421
-13.0,13,165.709491
-13.0,13,165.720023
-13.0,13,165.735738
-13.0,13,165.745247
-13.0,13,165.75437
-13.0,13,165.763491
-13.0,13,165.780033
-13.0,13,165.787551
-13.0,13,165.79891
-13.0,13,165.80919
-13.0,13,165.823337
-13.0,13,165.831999
-13.0,13,165.844475
-13.0,13,165.854229
-116.0,17,165.869969
-13.0,13,165.87848
-13.0,13,165.889919
-13.0,13,165.899742
-13.0,13,165.912703
-13.0,13,165.923652
-13.0,13,165.93657
-13.0,13,165.946815
-13.0,13,165.959332
-13.0,13,165.968249
-13.0,13,165.980628
-13.0,13,165.991197
-13.0,13,166.005568
-13.0,13,166.01667
-15.0,15,166.028634
-13.0,13,166.039904
-13.0,13,166.056267
-13.0,13,166.064334
-13.0,13,166.074652
-13.0,13,166.083827
-13.0,13,166.100433
-13.0,13,166.110731
-13.0,13,166.121893
-13.0,13,166.13093
-13.0,13,166.147263
-13.0,13,166.158735
-13.0,13,166.169272
-13.0,13,166.18011
-13.0,13,166.195669
-13.0,13,166.204575
-13.0,13,166.213618
-115.0,16,166.223626
-13.0,13,166.237211
-13.0,13,166.250392
-13.0,13,166.258941
-13.0,13,166.270094
-13.0,13,166.282099
-13.0,13,166.29534
-13.0,13,166.306743
-13.0,13,166.316259
-13.0,13,166.329592
-13.0,13,166.343401
-13.0,13,166.355209
-13.0,13,166.367619
-13.0,13,166.381986
-13.0,13,166.397363
-13.0,13,166.408418
-13.0,13,166.417635
-13.0,13,166.433361
-13.0,13,166.447707
-13.0,13,166.45829
-13.0,13,166.468972
-13.0,13,166.482024
-13.0,13,166.494158
-13.0,13,166.501949
-13.0,13,166.515992
-13.0,13,166.534525
-13.0,13,166.551347
-13.0,13,166.562119
-13.0,13,166.570685
-13.0,13,166.583368
-13.0,13,166.593609
-13.0,13,166.602596
-13.0,13,166.610296
-13.0,13,166.626704
-13.0,13,166.638633
-13.0,13,166.64804
-13.0,13,166.657681
-13.0,13,166.674427
-13.0,13,166.688043
-13.0,13,166.69856
-13.0,13,166.710115
-13.0,13,166.727203
-13.0,13,166.739473
-13.0,13,166.748423
-13.0,13,166.758476
-13.0,13,166.774202
-13.0,13,166.786475
-13.0,13,166.797848
-13.0,13,166.808415
-13.0,13,166.825671
-15.0,15,166.838168
-13.0,13,166.848681
-13.0,13,166.859284
-13.0,13,166.873363
-13.0,13,166.883714
-13.0,13,166.8933
-13.0,13,166.903481
-13.0,13,166.916171
-13.0,13,166.924568
-13.0,13,166.931971
-13.0,13,166.943492
-13.0,13,166.961328
-13.0,13,166.970006
-13.0,13,166.978939
-13.0,13,166.989483
-13.0,13,167.003596
-13.0,13,167.012016
-13.0,13,167.021945
-13.0,13,167.031942
-13.0,13,167.046133
-13.0,13,167.055649
-13.0,13,167.066941
-13.0,13,167.080938
-13.0,13,167.095634
-119.0,20,167.111229
-13.0,13,167.119738
-13.0,13,167.127558
-13.0,13,167.143464
-13.0,13,167.152321
-116.0,17,167.180295
-13.0,13,167.193344
-13.0,13,167.215802
-13.0,13,167.226612
-13.0,13,167.235515
-13.0,13,167.246813
-13.0,13,167.266151
-13.0,13,167.277349
-13.0,13,167.288524
-13.0,13,167.300705
-13.0,13,167.31748
-13.0,13,167.327782
-13.0,13,167.338788
-13.0,13,167.348862
-13.0,13,167.365213
-13.0,13,167.373781
-13.0,13,167.384788
-13.0,13,167.39338
-13.0,13,167.411963
-13.0,13,167.423629
-13.0,13,167.437327
-13.0,13,167.447615
-13.0,13,167.465116
-13.0,13,167.475517
-13.0,13,167.486073
-13.0,13,167.509395
-13.0,13,167.528637
-13.0,13,167.541223
-13.0,13,167.553983
-13.0,13,167.565192
-13.0,13,167.584031
-13.0,13,167.594294
-13.0,13,167.602944
-13.0,13,167.612131
-13.0,13,167.630681
-13.0,13,167.642175
-13.0,13,167.655348
-13.0,13,167.665457
-13.0,13,167.685039
-13.0,13,167.694788
-13.0,13,167.704639
-13.0,13,167.714594
-13.0,13,167.731513
-13.0,13,167.741656
-13.0,13,167.749371
-116.0,17,167.761266
-13.0,13,167.780175
-13.0,13,167.790704
-13.0,13,167.800897
-13.0,13,167.81141
-13.0,13,167.830593
-13.0,13,167.842655
-13.0,13,167.85216
-13.0,13,167.865182
-13.0,13,167.882696
-13.0,13,167.893573
-13.0,13,167.905674
-13.0,13,167.917188
-13.0,13,167.935127
-13.0,13,167.946554
-13.0,13,167.955411
-13.0,13,167.968392
-13.0,13,167.987864
-13.0,13,167.997523
-13.0,13,168.006618
-13.0,13,168.017131
-13.0,13,168.034921
-13.0,13,168.049436
-13.0,13,168.060949
-13.0,13,168.070459
-13.0,13,168.089664
-13.0,13,168.101687
-15.0,15,168.115053
-13.0,13,168.124563
-13.0,13,168.139082
-13.0,13,168.148589
-13.0,13,168.161103
-13.0,13,168.172627
-13.0,13,168.188779
-13.0,13,168.2018
-13.0,13,168.214828
-13.0,13,168.227337
-13.0,13,168.25037
-13.0,13,168.263386
-13.0,13,168.277915
-13.0,13,168.292722
-13.0,13,168.312373
-13.0,13,168.324962
-13.0,13,168.338481
-13.0,13,168.351649
-13.0,13,168.370266
-13.0,13,168.380779
-13.0,13,168.391286
-13.0,13,168.40203
-13.0,13,168.427445
-13.0,13,168.437962
-13.0,13,168.449481
-13.0,13,168.461991
-13.0,13,168.481396
-13.0,13,168.496204
-13.0,13,168.508831
-13.0,13,168.518638
-13.0,13,168.535103
-13.0,13,168.545695
-13.0,13,168.557499
-13.0,13,168.568012
-13.0,13,168.581527
-13.0,13,168.590653
-13.0,13,168.603373
-13.0,13,168.614707
-13.0,13,168.63041
-13.0,13,168.637923
-13.0,13,168.648861
-13.0,13,168.657144
-13.0,13,168.671788
-13.0,13,168.68121
-13.0,13,168.693775
-13.0,13,168.701787
-13.0,13,168.715821
-13.0,13,168.726438
-13.0,13,168.739096
-13.0,13,168.747617
-13.0,13,168.76213
-13.0,13,168.770754
-13.0,13,168.781424
-13.0,13,168.79096
-13.0,13,168.807305
-13.0,13,168.819025
-13.0,13,168.835002
-13.0,13,168.847232
-13.0,13,168.863342
-13.0,13,168.873733
-13.0,13,168.889887
-13.0,13,168.902045
-13.0,13,168.918602
-13.0,13,168.93041
-13.0,13,168.94361
-13.0,13,168.957173
-13.0,13,168.970665
-13.0,13,168.98137
-13.0,13,168.993434
-13.0,13,169.004389
-13.0,13,169.019824
-13.0,13,169.032099
-13.0,13,169.045381
-13.0,13,169.057446
-13.0,13,169.074158
-13.0,13,169.085843
-13.0,13,169.102447
-13.0,13,169.114079
-13.0,13,169.131789
-15.0,15,169.145902
-13.0,13,169.161292
-13.0,13,169.171114
-13.0,13,169.196837
-13.0,13,169.210356
-13.0,13,169.221864
-13.0,13,169.234415
-13.0,13,169.250299
-13.0,13,169.259954
-13.0,13,169.271466
-13.0,13,169.282564
-13.0,13,169.301733
-13.0,13,169.315283
-13.0,13,169.326805
-13.0,13,169.33832
-13.0,13,169.353542
-13.0,13,169.363713
-13.0,13,169.371991
-13.0,13,169.381503
-13.0,13,169.39762
-13.0,13,169.40714
-13.0,13,169.416656
-13.0,13,169.427171
-13.0,13,169.445803
-13.0,13,169.454965
-13.0,13,169.464474
-13.0,13,169.473474
-13.0,13,169.489094
-120.0,21,169.501613
-27.0,27,169.522303
-13.0,13,169.533424
-13.0,13,169.549467
-13.0,13,169.558982
-13.0,13,169.570502
-13.0,13,169.579653
-13.0,13,169.592261
-13.0,13,169.599794
-13.0,13,169.611139
-13.0,13,169.621639
-13.0,13,169.634323
-13.0,13,169.642323
-13.0,13,169.652447
-13.0,13,169.661543
-13.0,13,169.676244
-13.0,13,169.687756
-13.0,13,169.698814
-13.0,13,169.709325
-13.0,13,169.727765
-13.0,13,169.740224
-13.0,13,169.753414
-13.0,13,169.763458
-13.0,13,169.779928
-13.0,13,169.792948
-13.0,13,169.806905
-13.0,13,169.821427
-13.0,13,169.839989
-13.0,13,169.848502
-13.0,13,169.858013
-13.0,13,169.866524
-13.0,13,169.884557
-13.0,13,169.899555
-13.0,13,169.914106
-13.0,13,169.923617
-13.0,13,169.939142
-13.0,13,169.950998
-13.0,13,169.963445
-13.0,13,169.972159
-13.0,13,169.986443
-13.0,13,169.996802
-13.0,13,170.009236
-13.0,13,170.021824
-13.0,13,170.034901
-13.0,13,170.044548
-13.0,13,170.056577
-13.0,13,170.066132
-13.0,13,170.083701
-13.0,13,170.097275
-13.0,13,170.109783
-13.0,13,170.119357
-13.0,13,170.134413
-13.0,13,170.14763
-13.0,13,170.160342
-13.0,13,170.17186
-13.0,13,170.185785
-13.0,13,170.19685
-13.0,13,170.210813
-13.0,13,170.221215
-13.0,13,170.237984
-13.0,13,170.247516
-13.0,13,170.261619
-13.0,13,170.272527
-13.0,13,170.289994
-13.0,13,170.301227
-13.0,13,170.313787
-13.0,13,170.322132
-13.0,13,170.338282
-124.0,25,170.359199
-13.0,13,170.37725
-13.0,13,170.387841
-13.0,13,170.40359
-13.0,13,170.414449
-13.0,13,170.428667
-13.0,13,170.439686
-13.0,13,170.456586
-13.0,13,170.466097
-13.0,13,170.482366
-13.0,13,170.49391
-13.0,13,170.511392
-15.0,15,170.524836
-13.0,13,170.537235
-13.0,13,170.546164
-13.0,13,170.563757
-13.0,13,170.574608
-13.0,13,170.593846
-13.0,13,170.605589
-13.0,13,170.624478
-13.0,13,170.638993
-13.0,13,170.652506
-13.0,13,170.664539
-13.0,13,170.685681
-13.0,13,170.697706
-15.0,15,170.712225
-13.0,13,170.724237
-13.0,13,170.739764
-13.0,13,170.751907
-13.0,13,170.763419
-13.0,13,170.773674
-13.0,13,170.787236
-13.0,13,170.79597
-13.0,13,170.808481
-13.0,13,170.81754
-13.0,13,170.834088
-13.0,13,170.845612
-13.0,13,170.859124
-13.0,13,170.868635
-13.0,13,170.882147
-13.0,13,170.891658
-13.0,13,170.903715
-13.0,13,170.915427
-13.0,13,170.93159
-13.0,13,170.942123
-13.0,13,170.956753
-13.0,13,170.969338
-13.0,13,170.984812
-13.0,13,170.995562
-13.0,13,171.008073
-13.0,13,171.016586
-13.0,13,171.034417
-13.0,13,171.046436
-13.0,13,171.059474
-13.0,13,171.069615
-13.0,13,171.084278
-13.0,13,171.096314
-13.0,13,171.110833
-13.0,13,171.126493
-13.0,13,171.143662
-13.0,13,171.152171
-13.0,13,171.163681
-15.0,15,171.17429
-13.0,13,171.191779
-13.0,13,171.206172
-13.0,13,171.21654
-13.0,13,171.228624
-13.0,13,171.248237
-13.0,13,171.259767
-13.0,13,171.270047
-13.0,13,171.279962
-13.0,13,171.299157
-13.0,13,171.312065
-13.0,13,171.324606
-13.0,13,171.335884
-13.0,13,171.357929
-13.0,13,171.369426
-13.0,13,171.378937
-13.0,13,171.388452
-13.0,13,171.410051
-13.0,13,171.442744
-13.0,13,171.45724
-13.0,13,171.467264
-15.0,15,171.491906
-13.0,13,171.503104
-13.0,13,171.517218
-13.0,13,171.528569
-13.0,13,171.543801
-13.0,13,171.554909
-13.0,13,171.566727
-13.0,13,171.575361
-13.0,13,171.591199
-13.0,13,171.602227
-13.0,13,171.615259
-13.0,13,171.625795
-13.0,13,171.641985
-13.0,13,171.655899
-13.0,13,171.668806
-13.0,13,171.683529
-13.0,13,171.700577
-13.0,13,171.712871
-13.0,13,171.725587
-13.0,13,171.737227
-13.0,13,171.750506
-13.0,13,171.759382
-13.0,13,171.77211
-13.0,13,171.783247
-13.0,13,171.797908
